date,amount,transaction_type
2015-02-07,278.2535758,stake
2015-02-08,292.7703337,withdraw
2015-02-09,278.200131,transfer
2015-02-10,856.8540805,stake
2015-02-11,41.56594726,swap
2015-02-12,85.33898909,swap
2015-02-13,281.1757219,swap
2015-02-14,207.8742449,transfer
2015-02-15,239.5410177,stake
2015-02-16,799.9637574,transfer
2015-02-17,567.495328,stake
2015-02-18,15.71295468,transfer
2015-02-19,435.029538,stake
2015-02-20,413.8060776,swap
2015-02-21,122.8058168,stake
2015-02-22,679.3803707,transfer
2015-02-23,705.0762165,stake
2015-02-24,723.6842869,withdraw
2015-02-25,731.1862361,stake
2015-02-26,10.05229866,swap
2015-02-27,954.3815958,stake
2015-02-28,816.0666794,withdraw
2015-03-01,904.9418796,withdraw
2015-03-02,25.48686235,withdraw
2015-03-03,934.5202078,transfer
2015-03-04,811.6906434,withdraw
2015-03-05,838.8469515,transfer
2015-03-06,102.3545109,withdraw
2015-03-07,741.3902486,transfer
2015-03-08,960.3175227,withdraw
2015-03-09,681.761868,withdraw
2015-03-10,574.8557906,stake
2015-03-11,946.173381,withdraw
2015-03-12,448.5077505,stake
2015-03-13,603.3006306,withdraw
2015-03-14,481.5749106,withdraw
2015-03-15,933.5177591,stake
2015-03-16,85.3238795,stake
2015-03-17,506.1085038,transfer
2015-03-18,690.082917,swap
2015-03-19,793.987473,stake
2015-03-20,587.188461,transfer
2015-03-21,909.8285667,withdraw
2015-03-22,942.5715324,stake
2015-03-23,73.67603096,stake
2015-03-24,408.3468341,withdraw
2015-03-25,33.2244315,withdraw
2015-03-26,336.1224908,withdraw
2015-03-27,541.4995358,withdraw
2015-03-28,911.6869812,swap
2015-03-29,848.0887792,stake
2015-03-30,136.2247294,withdraw
2015-03-31,102.100071,withdraw
2015-04-01,593.3746654,swap
2015-04-02,536.7967927,stake
2015-04-03,273.713865,transfer
2015-04-04,900.4585537,stake
2015-04-05,928.0927454,transfer
2015-04-06,408.585324,swap
2015-04-07,891.3995315,withdraw
2015-04-08,390.1094053,swap
2015-04-09,739.4486635,stake
2015-04-10,481.1827954,withdraw
2015-04-11,131.3573249,stake
2015-04-12,928.6548592,transfer
2015-04-13,459.5556274,stake
2015-04-14,737.1421699,swap
2015-04-15,373.5020763,swap
2015-04-16,28.69206979,swap
2015-04-17,109.5250551,withdraw
2015-04-18,501.2572847,stake
2015-04-19,693.0647136,withdraw
2015-04-20,341.3879733,stake
2015-04-21,698.5335746,transfer
2015-04-22,701.6492335,stake
2015-04-23,706.8965483,stake
2015-04-24,497.5966355,stake
2015-04-25,915.7372886,stake
2015-04-26,494.3045528,transfer
2015-04-27,455.7625416,withdraw
2015-04-28,207.3870108,swap
2015-04-29,314.5785365,stake
2015-04-30,51.91114759,swap
2015-05-01,637.1999407,swap
2015-05-02,256.0503865,swap
2015-05-03,311.1137019,swap
2015-05-04,773.1063764,stake
2015-05-05,333.9489713,swap
2015-05-06,249.7739331,stake
2015-05-07,177.3671716,transfer
2015-05-08,777.1098182,withdraw
2015-05-09,138.4091954,withdraw
2015-05-10,459.2162226,stake
2015-05-11,511.8608149,stake
2015-05-12,690.5160136,withdraw
2015-05-13,636.9506475,swap
2015-05-14,812.6134662,stake
2015-05-15,54.30391959,swap
2015-05-16,303.4763175,stake
2015-05-17,287.3327776,stake
2015-05-18,154.5567365,transfer
2015-05-19,296.2864713,transfer
2015-05-20,316.667661,withdraw
2015-05-21,526.6656173,transfer
2015-05-22,667.0674341,transfer
2015-05-23,387.2895085,withdraw
2015-05-24,722.275529,swap
2015-05-25,342.8036852,transfer
2015-05-26,297.3808405,swap
2015-05-27,545.7761753,withdraw
2015-05-28,33.4791967,stake
2015-05-29,88.9912324,swap
2015-05-30,423.7898482,withdraw
2015-05-31,943.4835843,swap
2015-06-01,724.296662,withdraw
2015-06-02,97.24530381,withdraw
2015-06-03,847.8548327,stake
2015-06-04,734.9777629,swap
2015-06-05,614.8370604,stake
2015-06-06,822.090031,stake
2015-06-07,410.0687493,swap
2015-06-08,229.2860403,swap
2015-06-09,516.9031552,withdraw
2015-06-10,553.353338,swap
2015-06-11,542.9431083,withdraw
2015-06-12,569.4230536,withdraw
2015-06-13,949.2178691,withdraw
2015-06-14,903.2231669,withdraw
2015-06-15,876.9598662,withdraw
2015-06-16,803.4026428,withdraw
2015-06-17,943.9938262,swap
2015-06-18,107.5096953,swap
2015-06-19,272.4720288,transfer
2015-06-20,500.1053862,swap
2015-06-21,848.0691482,stake
2015-06-22,510.1140544,transfer
2015-06-23,750.5543919,swap
2015-06-24,147.5703062,stake
2015-06-25,259.8896748,swap
2015-06-26,734.4583341,withdraw
2015-06-27,173.0866688,transfer
2015-06-28,357.8423753,withdraw
2015-06-29,272.2175952,transfer
2015-06-30,356.3630773,transfer
2015-07-01,711.2408086,withdraw
2015-07-02,374.1687093,transfer
2015-07-03,559.7106894,transfer
2015-07-04,108.9325583,swap
2015-07-05,806.9675163,stake
2015-07-06,376.1897394,withdraw
2015-07-07,652.0488174,swap
2015-07-08,728.1357056,swap
2015-07-09,217.5643129,withdraw
2015-07-10,885.8282351,transfer
2015-07-11,620.0620091,withdraw
2015-07-12,434.4378903,stake
2015-07-13,190.5118317,stake
2015-07-14,942.8779285,withdraw
2015-07-15,757.5175221,swap
2015-07-16,215.9443171,withdraw
2015-07-17,344.333667,stake
2015-07-18,811.5775155,withdraw
2015-07-19,698.7208866,transfer
2015-07-20,768.1264498,withdraw
2015-07-21,446.7890912,swap
2015-07-22,719.3115,transfer
2015-07-23,392.6287856,stake
2015-07-24,219.1502878,withdraw
2015-07-25,636.3502645,swap
2015-07-26,976.2537863,swap
2015-07-27,317.4949617,stake
2015-07-28,466.3598963,withdraw
2015-07-29,677.2613574,swap
2015-07-30,546.0912193,transfer
2015-07-31,844.9935178,withdraw
2015-08-01,764.1252794,stake
2015-08-02,67.71423182,transfer
2015-08-03,998.4370216,withdraw
2015-08-04,754.8784292,swap
2015-08-05,865.2642831,stake
2015-08-06,654.685735,stake
2015-08-07,857.7222768,withdraw
2015-08-08,121.2591452,stake
2015-08-09,354.2604572,transfer
2015-08-10,877.6567342,withdraw
2015-08-11,209.6386592,transfer
2015-08-12,87.45967759,stake
2015-08-13,790.2377505,stake
2015-08-14,837.1312941,stake
2015-08-15,171.025696,transfer
2015-08-16,855.802523,stake
2015-08-17,689.9001176,withdraw
2015-08-18,524.8818564,swap
2015-08-19,831.9476909,withdraw
2015-08-20,425.0567568,swap
2015-08-21,202.0540167,stake
2015-08-22,292.0041498,withdraw
2015-08-23,510.1123781,transfer
2015-08-24,536.0174847,swap
2015-08-25,807.5250182,transfer
2015-08-26,793.4391964,swap
2015-08-27,585.5528916,stake
2015-08-28,782.9776285,withdraw
2015-08-29,199.8557237,swap
2015-08-30,59.56388182,withdraw
2015-08-31,874.8974844,swap
2015-09-01,84.79894883,swap
2015-09-02,254.2215454,stake
2015-09-03,698.3657601,swap
2015-09-04,415.3534583,transfer
2015-09-05,877.5508302,swap
2015-09-06,304.9999967,swap
2015-09-07,21.7526332,swap
2015-09-08,307.6490842,stake
2015-09-09,582.2942987,withdraw
2015-09-10,382.1789916,withdraw
2015-09-11,539.5240282,stake
2015-09-12,877.8321376,transfer
2015-09-13,913.3602037,transfer
2015-09-14,273.314324,stake
2015-09-15,467.5190685,withdraw
2015-09-16,553.6525751,transfer
2015-09-17,949.6213323,stake
2015-09-18,998.631146,withdraw
2015-09-19,243.0531764,transfer
2015-09-20,729.7100726,transfer
2015-09-21,384.2507516,stake
2015-09-22,18.02711492,withdraw
2015-09-23,19.15999721,transfer
2015-09-24,465.9603475,stake
2015-09-25,493.4515639,transfer
2015-09-26,32.34399961,withdraw
2015-09-27,690.0581426,swap
2015-09-28,301.0633547,transfer
2015-09-29,564.2941705,withdraw
2015-09-30,307.9098824,transfer
2015-10-01,175.4629717,swap
2015-10-02,413.1020012,swap
2015-10-03,239.9506311,transfer
2015-10-04,539.4529671,stake
2015-10-05,206.840245,transfer
2015-10-06,513.3219169,withdraw
2015-10-07,165.8047297,stake
2015-10-08,674.2649624,withdraw
2015-10-09,756.3983076,withdraw
2015-10-10,119.2902919,stake
2015-10-11,473.1243879,swap
2015-10-12,80.16298365,withdraw
2015-10-13,602.2006211,transfer
2015-10-14,271.760255,swap
2015-10-15,532.3482123,swap
2015-10-16,522.2863993,stake
2015-10-17,925.1108027,transfer
2015-10-18,553.5923903,transfer
2015-10-19,587.1684949,swap
2015-10-20,407.6365945,withdraw
2015-10-21,949.5888072,withdraw
2015-10-22,779.4140503,transfer
2015-10-23,292.5512374,swap
2015-10-24,845.7674899,swap
2015-10-25,438.0723966,swap
2015-10-26,830.3804721,stake
2015-10-27,824.6591876,transfer
2015-10-28,196.9814849,transfer
2015-10-29,704.1297201,withdraw
2015-10-30,297.7365396,withdraw
2015-10-31,304.5177433,transfer
2015-11-01,303.3845961,transfer
2015-11-02,728.3125651,withdraw
2015-11-03,237.5277814,transfer
2015-11-04,10.89677689,withdraw
2015-11-05,718.0844849,transfer
2015-11-06,179.4728964,stake
2015-11-07,113.4375714,stake
2015-11-08,245.1409594,swap
2015-11-09,386.1015171,transfer
2015-11-10,481.1472642,withdraw
2015-11-11,54.12434031,transfer
2015-11-12,970.8675993,transfer
2015-11-13,718.9024229,swap
2015-11-14,329.9621247,withdraw
2015-11-15,325.5102847,transfer
2015-11-16,454.0571239,withdraw
2015-11-17,629.9823745,transfer
2015-11-18,154.9093359,swap
2015-11-19,197.0405156,withdraw
2015-11-20,860.840237,transfer
2015-11-21,263.6923747,stake
2015-11-22,386.393048,withdraw
2015-11-23,872.5591324,swap
2015-11-24,666.5163511,stake
2015-11-25,348.2947605,withdraw
2015-11-26,686.8625503,withdraw
2015-11-27,29.48638323,withdraw
2015-11-28,738.2862334,withdraw
2015-11-29,492.1458801,transfer
2015-11-30,815.0503258,transfer
2015-12-01,955.0912755,withdraw
2015-12-02,926.530664,swap
2015-12-03,910.172393,transfer
2015-12-04,517.0482564,withdraw
2015-12-05,366.540693,withdraw
2015-12-06,470.3849715,swap
2015-12-07,692.9970433,swap
2015-12-08,885.1577991,swap
2015-12-09,214.91644,stake
2015-12-10,919.0112269,withdraw
2015-12-11,817.0284297,swap
2015-12-12,979.067455,withdraw
2015-12-13,881.4492555,transfer
2015-12-14,287.1379564,withdraw
2015-12-15,114.8963522,withdraw
2015-12-16,121.1186613,stake
2015-12-17,298.3110854,transfer
2015-12-18,618.0418867,transfer
2015-12-19,806.2771228,stake
2015-12-20,900.2578039,swap
2015-12-21,627.5158505,swap
2015-12-22,15.57499962,withdraw
2015-12-23,194.4536088,stake
2015-12-24,108.7289418,swap
2015-12-25,369.6912308,transfer
2015-12-26,506.3374837,stake
2015-12-27,52.96320679,swap
2015-12-28,354.993196,transfer
2015-12-29,187.3878779,stake
2015-12-30,650.5994646,withdraw
2015-12-31,469.6296456,withdraw
2016-01-01,500.3644705,transfer
2016-01-02,433.4148702,swap
2016-01-03,956.4595134,swap
2016-01-04,222.5877739,stake
2016-01-05,521.4976172,transfer
2016-01-06,738.6571947,swap
2016-01-07,561.275969,withdraw
2016-01-08,929.7306769,transfer
2016-01-09,384.1886721,withdraw
2016-01-10,469.0390477,transfer
2016-01-11,97.63709206,stake
2016-01-12,612.9091199,swap
2016-01-13,295.3298488,swap
2016-01-14,168.7059491,swap
2016-01-15,549.08598,withdraw
2016-01-16,536.9871607,swap
2016-01-17,85.11292481,transfer
2016-01-18,701.233299,withdraw
2016-01-19,627.5344687,stake
2016-01-20,197.1271099,withdraw
2016-01-21,474.7405135,stake
2016-01-22,723.1196873,withdraw
2016-01-23,534.1413831,swap
2016-01-24,401.5341854,stake
2016-01-25,329.1150735,swap
2016-01-26,614.289928,withdraw
2016-01-27,939.7176113,stake
2016-01-28,675.0273921,transfer
2016-01-29,83.9984446,transfer
2016-01-30,466.0781237,withdraw
2016-01-31,891.9158902,stake
2016-02-01,103.5178015,transfer
2016-02-02,988.986955,swap
2016-02-03,949.5786997,swap
2016-02-04,87.49173592,withdraw
2016-02-05,934.0791872,swap
2016-02-06,369.5012644,swap
2016-02-07,846.2620754,swap
2016-02-08,424.1995043,transfer
2016-02-09,446.4465616,stake
2016-02-10,637.9006601,withdraw
2016-02-11,776.7326451,stake
2016-02-12,43.45125944,stake
2016-02-13,597.2244356,stake
2016-02-14,194.8656642,transfer
2016-02-15,352.4900227,swap
2016-02-16,354.4889795,withdraw
2016-02-17,474.3697368,stake
2016-02-18,340.7950478,swap
2016-02-19,116.2875073,transfer
2016-02-20,154.1724511,stake
2016-02-21,43.10360571,swap
2016-02-22,475.5465945,transfer
2016-02-23,954.9032179,swap
2016-02-24,124.5184714,withdraw
2016-02-25,946.8018481,swap
2016-02-26,736.0278996,swap
2016-02-27,641.1238149,withdraw
2016-02-28,648.8249778,withdraw
2016-02-29,828.4603719,swap
2016-03-01,115.8506657,withdraw
2016-03-02,509.7067803,swap
2016-03-03,700.1202269,stake
2016-03-04,590.9522406,swap
2016-03-05,834.4512803,transfer
2016-03-06,81.54899192,withdraw
2016-03-07,693.7940291,stake
2016-03-08,538.6874531,withdraw
2016-03-09,385.3692553,withdraw
2016-03-10,346.8722324,withdraw
2016-03-11,624.6243064,transfer
2016-03-12,892.0854209,transfer
2016-03-13,501.2141668,swap
2016-03-14,826.4759324,transfer
2016-03-15,408.134818,withdraw
2016-03-16,111.3705182,stake
2016-03-17,70.89067909,stake
2016-03-18,60.82102761,stake
2016-03-19,386.3486405,withdraw
2016-03-20,343.8653733,transfer
2016-03-21,720.7576534,stake
2016-03-22,745.3932866,withdraw
2016-03-23,60.34542915,withdraw
2016-03-24,228.9120303,stake
2016-03-25,281.5192317,stake
2016-03-26,552.1358643,swap
2016-03-27,153.0700717,swap
2016-03-28,142.6018072,withdraw
2016-03-29,944.3510003,swap
2016-03-30,806.1608782,swap
2016-03-31,188.8483531,stake
2016-04-01,412.5021298,swap
2016-04-02,362.0657793,withdraw
2016-04-03,793.0940333,stake
2016-04-04,515.1107873,swap
2016-04-05,136.5712396,swap
2016-04-06,741.6021425,swap
2016-04-07,402.9190984,transfer
2016-04-08,270.2950052,swap
2016-04-09,381.7436358,swap
2016-04-10,502.778998,withdraw
2016-04-11,349.6843613,swap
2016-04-12,249.4867149,transfer
2016-04-13,404.5170085,stake
2016-04-14,28.98118164,swap
2016-04-15,774.7728676,swap
2016-04-16,179.2354446,withdraw
2016-04-17,53.46556749,swap
2016-04-18,657.161706,swap
2016-04-19,776.1967675,swap
2016-04-20,815.6908403,swap
2016-04-21,498.5740908,stake
2016-04-22,213.3145028,withdraw
2016-04-23,739.8554005,stake
2016-04-24,702.7159464,transfer
2016-04-25,253.8080268,swap
2016-04-26,904.3736783,transfer
2016-04-27,113.3277435,stake
2016-04-28,982.8613572,transfer
2016-04-29,861.6453329,swap
2016-04-30,691.019659,transfer
2016-05-01,939.3623894,stake
2016-05-02,725.0880566,swap
2016-05-03,198.5524271,withdraw
2016-05-04,447.7345767,stake
2016-05-05,80.78799409,swap
2016-05-06,395.7608481,withdraw
2016-05-07,744.1869895,transfer
2016-05-08,392.5789174,transfer
2016-05-09,336.9912337,transfer
2016-05-10,599.4021653,swap
2016-05-11,873.4824837,transfer
2016-05-12,57.10736062,transfer
2016-05-13,391.6157304,withdraw
2016-05-14,166.6583344,withdraw
2016-05-15,698.4007082,withdraw
2016-05-16,114.6673148,swap
2016-05-17,668.159681,stake
2016-05-18,293.3190621,transfer
2016-05-19,206.9276456,transfer
2016-05-20,936.9890322,swap
2016-05-21,28.33933098,transfer
2016-05-22,443.3994992,swap
2016-05-23,31.41072254,swap
2016-05-24,488.7571176,swap
2016-05-25,506.036904,stake
2016-05-26,328.4458467,swap
2016-05-27,140.8401597,stake
2016-05-28,382.6236624,stake
2016-05-29,675.5403105,transfer
2016-05-30,784.5718506,withdraw
2016-05-31,535.4430964,stake
2016-06-01,593.9360505,stake
2016-06-02,208.6102074,withdraw
2016-06-03,294.4570299,stake
2016-06-04,170.276654,withdraw
2016-06-05,256.8023965,transfer
2016-06-06,232.6379124,swap
2016-06-07,524.2542985,withdraw
2016-06-08,567.0618682,swap
2016-06-09,945.4979466,withdraw
2016-06-10,203.6149406,swap
2016-06-11,645.2589531,transfer
2016-06-12,819.0866763,stake
2016-06-13,564.6390491,transfer
2016-06-14,262.453616,stake
2016-06-15,269.9247277,swap
2016-06-16,48.86052254,swap
2016-06-17,312.3897843,stake
2016-06-18,747.1576422,withdraw
2016-06-19,57.04257964,transfer
2016-06-20,227.1023297,withdraw
2016-06-21,709.1701735,swap
2016-06-22,784.8250472,transfer
2016-06-23,460.765226,transfer
2016-06-24,701.0935951,withdraw
2016-06-25,394.072647,stake
2016-06-26,168.3141126,stake
2016-06-27,404.1679986,transfer
2016-06-28,584.168142,stake
2016-06-29,948.572749,swap
2016-06-30,78.06344257,withdraw
2016-07-01,512.3201529,withdraw
2016-07-02,335.6305804,withdraw
2016-07-03,513.2285773,transfer
2016-07-04,33.7356929,transfer
2016-07-05,319.8951012,stake
2016-07-06,821.6694661,withdraw
2016-07-07,558.4023165,swap
2016-07-08,456.0766679,swap
2016-07-09,292.669821,withdraw
2016-07-10,305.0620976,transfer
2016-07-11,389.2704193,transfer
2016-07-12,837.2150029,transfer
2016-07-13,967.5410747,swap
2016-07-14,444.2688275,withdraw
2016-07-15,399.4193104,swap
2016-07-16,848.0852681,withdraw
2016-07-17,432.6362674,swap
2016-07-18,556.4979906,swap
2016-07-19,238.632248,stake
2016-07-20,746.0675104,swap
2016-07-21,536.6684351,withdraw
2016-07-22,810.9442047,swap
2016-07-23,782.9254027,stake
2016-07-24,222.8547206,stake
2016-07-25,718.4791951,withdraw
2016-07-26,802.0538639,stake
2016-07-27,352.6461684,stake
2016-07-28,180.8830218,transfer
2016-07-29,12.60583402,withdraw
2016-07-30,456.3946166,stake
2016-07-31,358.9084042,stake
2016-08-01,559.3607355,stake
2016-08-02,196.1606817,withdraw
2016-08-03,861.0688922,transfer
2016-08-04,265.1776635,swap
2016-08-05,234.165309,transfer
2016-08-06,485.9069159,withdraw
2016-08-07,503.8625135,withdraw
2016-08-08,222.9343765,withdraw
2016-08-09,279.1421195,swap
2016-08-10,178.0081868,withdraw
2016-08-11,721.2755765,transfer
2016-08-12,772.3881409,stake
2016-08-13,467.7052125,stake
2016-08-14,716.9461525,withdraw
2016-08-15,738.576038,withdraw
2016-08-16,146.8927724,swap
2016-08-17,966.5162446,stake
2016-08-18,822.8216276,swap
2016-08-19,212.4386266,swap
2016-08-20,194.3033854,swap
2016-08-21,134.4045341,swap
2016-08-22,146.9947769,transfer
2016-08-23,750.680181,withdraw
2016-08-24,474.9577144,withdraw
2016-08-25,785.104831,swap
2016-08-26,748.7923454,swap
2016-08-27,608.5665864,transfer
2016-08-28,689.5029405,swap
2016-08-29,28.17216714,transfer
2016-08-30,318.6598703,transfer
2016-08-31,641.4439575,swap
2016-09-01,19.25150395,withdraw
2016-09-02,42.64717425,transfer
2016-09-03,853.3691026,withdraw
2016-09-04,687.1846131,withdraw
2016-09-05,272.7160358,transfer
2016-09-06,691.0832117,stake
2016-09-07,794.5321024,transfer
2016-09-08,313.7263403,stake
2016-09-09,45.67700372,transfer
2016-09-10,933.4513334,transfer
2016-09-11,351.7280399,withdraw
2016-09-12,115.4169457,withdraw
2016-09-13,496.9383027,swap
2016-09-14,770.7831177,withdraw
2016-09-15,229.4308415,withdraw
2016-09-16,276.7951496,withdraw
2016-09-17,250.2878369,withdraw
2016-09-18,991.7563223,swap
2016-09-19,205.4296964,withdraw
2016-09-20,579.7650148,stake
2016-09-21,926.0119952,stake
2016-09-22,155.4276032,swap
2016-09-23,971.1456559,withdraw
2016-09-24,948.0024621,stake
2016-09-25,885.7262672,transfer
2016-09-26,222.4109561,stake
2016-09-27,637.7145055,withdraw
2016-09-28,763.2825582,stake
2016-09-29,986.1676489,transfer
2016-09-30,188.6195839,stake
2016-10-01,768.3656405,withdraw
2016-10-02,345.4131582,transfer
2016-10-03,183.8702009,swap
2016-10-04,427.1631718,transfer
2016-10-05,795.897553,stake
2016-10-06,470.2013057,swap
2016-10-07,542.1478692,transfer
2016-10-08,995.2078161,transfer
2016-10-09,405.1182066,transfer
2016-10-10,619.2467472,withdraw
2016-10-11,371.5917596,swap
2016-10-12,398.8577899,swap
2016-10-13,698.6843459,transfer
2016-10-14,938.5081063,swap
2016-10-15,546.935361,stake
2016-10-16,770.7159297,stake
2016-10-17,98.31449323,transfer
2016-10-18,219.0464571,stake
2016-10-19,507.1103245,transfer
2016-10-20,29.81160639,stake
2016-10-21,260.326429,transfer
2016-10-22,522.2272769,transfer
2016-10-23,24.81158627,swap
2016-10-24,271.9008234,swap
2016-10-25,518.8905113,transfer
2016-10-26,577.4177555,swap
2016-10-27,926.4941761,swap
2016-10-28,648.892167,withdraw
2016-10-29,420.5884445,stake
2016-10-30,931.0476654,swap
2016-10-31,787.0341536,transfer
2016-11-01,208.0088319,withdraw
2016-11-02,139.5339377,withdraw
2016-11-03,679.0535194,swap
2016-11-04,564.2843339,transfer
2016-11-05,791.7768777,transfer
2016-11-06,741.4169996,transfer
2016-11-07,628.9594185,transfer
2016-11-08,986.5183499,transfer
2016-11-09,538.2538328,stake
2016-11-10,121.9746989,transfer
2016-11-11,829.9908292,transfer
2016-11-12,259.3348287,stake
2016-11-13,779.5291267,swap
2016-11-14,957.536025,withdraw
2016-11-15,699.8275588,stake
2016-11-16,600.0698593,withdraw
2016-11-17,465.7823139,withdraw
2016-11-18,370.7657673,stake
2016-11-19,359.4747035,transfer
2016-11-20,640.0089787,withdraw
2016-11-21,753.7603858,transfer
2016-11-22,681.7318988,swap
2016-11-23,206.4260002,stake
2016-11-24,499.0473083,withdraw
2016-11-25,793.7236715,transfer
2016-11-26,480.9470374,withdraw
2016-11-27,541.2570469,swap
2016-11-28,773.4246877,swap
2016-11-29,664.6526532,withdraw
2016-11-30,415.2514717,stake
2016-12-01,896.4585841,swap
2016-12-02,170.941398,transfer
2016-12-03,995.5612841,swap
2016-12-04,127.6640527,transfer
2016-12-05,24.80047139,withdraw
2016-12-06,891.1187121,transfer
2016-12-07,252.5039733,withdraw
2016-12-08,732.4026312,swap
2016-12-09,812.9052212,stake
2016-12-10,860.3965271,swap
2016-12-11,991.6782933,swap
2016-12-12,301.0993129,swap
2016-12-13,713.1409085,swap
2016-12-14,124.2458597,stake
2016-12-15,412.7411984,swap
2016-12-16,849.4919764,transfer
2016-12-17,373.9814656,stake
2016-12-18,595.1844267,stake
2016-12-19,508.7357093,transfer
2016-12-20,649.4920158,withdraw
2016-12-21,973.1654455,swap
2016-12-22,65.17817124,stake
2016-12-23,578.2219023,swap
2016-12-24,864.3984915,swap
2016-12-25,486.5688846,transfer
2016-12-26,87.74191408,transfer
2016-12-27,564.9339589,transfer
2016-12-28,338.7531519,swap
2016-12-29,163.3923675,stake
2016-12-30,850.5441682,stake
2016-12-31,526.3835179,withdraw
2017-01-01,933.9436483,swap
2017-01-02,807.9563396,withdraw
2017-01-03,696.0420758,withdraw
2017-01-04,14.97524833,withdraw
2017-01-05,433.5452221,withdraw
2017-01-06,205.5114188,withdraw
2017-01-07,911.6899319,swap
2017-01-08,182.8381448,transfer
2017-01-09,293.1994511,withdraw
2017-01-10,521.6684001,stake
2017-01-11,270.7299828,swap
2017-01-12,217.7660305,withdraw
2017-01-13,603.1083319,stake
2017-01-14,98.04022753,withdraw
2017-01-15,67.58608113,transfer
2017-01-16,378.5228422,swap
2017-01-17,723.45781,transfer
2017-01-18,559.2586907,stake
2017-01-19,428.6477038,withdraw
2017-01-20,570.0940486,transfer
2017-01-21,371.7969698,transfer
2017-01-22,936.7848721,withdraw
2017-01-23,64.355842,swap
2017-01-24,676.6575642,stake
2017-01-25,892.3698382,swap
2017-01-26,805.8458616,stake
2017-01-27,192.2006245,stake
2017-01-28,302.9670855,transfer
2017-01-29,719.8774593,withdraw
2017-01-30,93.42785359,swap
2017-01-31,813.7430828,transfer
2017-02-01,721.7178752,transfer
2017-02-02,732.3105827,transfer
2017-02-03,109.2389566,swap
2017-02-04,720.5829394,transfer
2017-02-05,683.019944,withdraw
2017-02-06,832.6132659,transfer
2017-02-07,51.17999669,transfer
2017-02-08,32.87956178,stake
2017-02-09,379.2770289,transfer
2017-02-10,157.300401,swap
2017-02-11,562.8006328,swap
2017-02-12,918.1754125,withdraw
2017-02-13,397.564933,swap
2017-02-14,846.5008735,swap
2017-02-15,10.23846577,transfer
2017-02-16,176.829497,withdraw
2017-02-17,40.11930426,swap
2017-02-18,334.8657087,withdraw
2017-02-19,909.1076997,withdraw
2017-02-20,105.9826024,stake
2017-02-21,610.345679,stake
2017-02-22,456.9809797,transfer
2017-02-23,939.0835302,swap
2017-02-24,131.2939511,transfer
2017-02-25,219.907572,transfer
2017-02-26,39.24654893,withdraw
2017-02-27,439.5958971,withdraw
2017-02-28,285.0545706,withdraw
2017-03-01,871.2068746,transfer
2017-03-02,608.8914051,swap
2017-03-03,617.9498306,transfer
2017-03-04,536.5915899,transfer
2017-03-05,100.9318339,transfer
2017-03-06,450.5684969,stake
2017-03-07,999.5101378,stake
2017-03-08,836.8769979,swap
2017-03-09,894.5244636,stake
2017-03-10,824.9940957,transfer
2017-03-11,112.0112765,stake
2017-03-12,235.1737715,stake
2017-03-13,13.09043484,transfer
2017-03-14,310.4750236,swap
2017-03-15,117.5213283,stake
2017-03-16,478.0654118,transfer
2017-03-17,680.3562137,transfer
2017-03-18,875.7602421,transfer
2017-03-19,751.7249934,withdraw
2017-03-20,939.1997398,transfer
2017-03-21,63.35930749,stake
2017-03-22,22.05803706,stake
2017-03-23,664.7247327,transfer
2017-03-24,296.4588861,withdraw
2017-03-25,260.9660059,withdraw
2017-03-26,337.5782168,withdraw
2017-03-27,277.0980973,stake
2017-03-28,516.3220422,withdraw
2017-03-29,445.7469628,swap
2017-03-30,517.3042659,swap
2017-03-31,675.9864754,withdraw
2017-04-01,393.2592039,swap
2017-04-02,258.7946103,transfer
2017-04-03,174.5385314,withdraw
2017-04-04,355.9793783,withdraw
2017-04-05,744.3884105,withdraw
2017-04-06,759.137861,transfer
2017-04-07,670.2363328,transfer
2017-04-08,241.6878936,withdraw
2017-04-09,592.2053834,stake
2017-04-10,574.982765,stake
2017-04-11,489.4235361,swap
2017-04-12,554.4791965,transfer
2017-04-13,496.8727263,swap
2017-04-14,569.8018024,swap
2017-04-15,718.3508951,withdraw
2017-04-16,118.5319125,stake
2017-04-17,752.1294946,swap
2017-04-18,144.5272886,withdraw
2017-04-19,75.96171843,transfer
2017-04-20,976.3188894,swap
2017-04-21,957.4218512,stake
2017-04-22,69.83217949,transfer
2017-04-23,448.8209071,withdraw
2017-04-24,194.3824889,transfer
2017-04-25,490.4914482,swap
2017-04-26,831.8754706,transfer
2017-04-27,951.105657,transfer
2017-04-28,637.9101269,transfer
2017-04-29,360.3666105,stake
2017-04-30,607.29231,swap
2017-05-01,318.881293,withdraw
2017-05-02,910.7254044,stake
2017-05-03,871.6964585,swap
2017-05-04,562.6494328,withdraw
2017-05-05,331.5509262,withdraw
2017-05-06,300.4557788,withdraw
2017-05-07,43.08381476,swap
2017-05-08,817.6626425,withdraw
2017-05-09,455.8793809,withdraw
2017-05-10,331.8815991,stake
2017-05-11,476.3992514,withdraw
2017-05-12,820.5506106,transfer
2017-05-13,133.3680656,stake
2017-05-14,859.0794284,stake
2017-05-15,898.5337468,swap
2017-05-16,947.2408359,withdraw
2017-05-17,403.5131125,transfer
2017-05-18,224.969,transfer
2017-05-19,379.9044103,withdraw
2017-05-20,339.5829753,withdraw
2017-05-21,184.3923734,swap
2017-05-22,611.1940034,transfer
2017-05-23,481.8579189,stake
